iter	RMSE
0	0.01304740448
1	0.01284854906
2	0.01266698357
3	0.01247464186
4	0.01229343491
5	0.01210564402
6	0.01192918966
7	0.01176111339
8	0.01159397709
9	0.01146179788
10	0.01131867038
11	0.01117357467
12	0.01105569804
13	0.01091853426
14	0.01078509288
15	0.01065864912
16	0.010530897
17	0.01041361397
18	0.01030538199
19	0.01018483553
20	0.01007856878
21	0.009944123641
22	0.009815041249
23	0.009679387751
24	0.009552941017
25	0.009426564739
26	0.009317138515
27	0.00921298265
28	0.009103605324
29	0.009007858464
30	0.008912629165
31	0.008819457934
32	0.008702853005
33	0.008596815876
34	0.008488646931
35	0.00839403527
36	0.008321343212
37	0.008201987341
38	0.00808162553
39	0.0079971143
40	0.007924749893
41	0.007847463102
42	0.007773589982
43	0.007685159679
44	0.007611469439
45	0.007538365782
46	0.007475573965
47	0.007416043131
48	0.007339042935
49	0.007250124508
50	0.00717217697
51	0.007100069548
52	0.007022302099
53	0.006953064062
54	0.00689274922
55	0.006830663683
56	0.006772640577
57	0.006707816104
58	0.006632953928
59	0.006567731277
60	0.00650501496
61	0.006444399934
62	0.006381914942
63	0.006309846109
64	0.006259949544
65	0.006191557827
66	0.006120913859
67	0.006068812123
68	0.006011742136
69	0.005942188762
70	0.005886030964
71	0.00584191587
72	0.005777325276
73	0.005728903015
74	0.005679207932
75	0.005620114517
76	0.005563202124
77	0.005525168047
78	0.005470541117
79	0.005402391503
80	0.005369281767
81	0.005326481354
82	0.005278332519
83	0.005234212606
84	0.005191601784
85	0.005135151879
86	0.005097044166
87	0.005050888943
88	0.005007858694
89	0.004943592037
90	0.004903242896
91	0.004858445842
92	0.004812773375
93	0.00476399814
94	0.004718543238
95	0.004677320639
96	0.004627518719
97	0.00459180517
98	0.004560697735
99	0.004520026323
100	0.004482816504
101	0.004455850226
102	0.004416740404
103	0.00438825087
104	0.004341053424
105	0.00430301485
106	0.004265236714
107	0.00424143443
108	0.004211029115
109	0.004177806917
110	0.004141877873
111	0.004105090092
112	0.004080266338
113	0.004052537467
114	0.004020675685
115	0.003993951791
116	0.003955696666
117	0.00392842972
118	0.003897383361
119	0.00387280617
120	0.003846245941
121	0.003810072707
122	0.003770182464
123	0.003737807985
124	0.003716067195
125	0.003689530203
126	0.00365872225
127	0.003622115323
128	0.003593806103
129	0.003563690897
130	0.003523209017
131	0.003503784983
132	0.003481151727
133	0.003443141235
134	0.003416619205
135	0.003397372029
136	0.00336684885
137	0.003343140568
138	0.003313642882
139	0.003280944764
140	0.003262967736
141	0.003237228738
142	0.003211308666
143	0.003184500185
144	0.003161099289
145	0.003128524951
146	0.003106851306
147	0.003082364751
148	0.0030673412
149	0.003038750726
150	0.003021985524
151	0.003001548368
152	0.002975145663
153	0.002950295813
154	0.002927608213
155	0.002903319287
156	0.002880238272
157	0.002861836411
158	0.002836379445
159	0.00281908542
160	0.002801486039
161	0.002778404153
162	0.002751695484
163	0.002728769569
164	0.002706487195
165	0.002683828021
166	0.002667859803
167	0.002645770178
168	0.002622411258
169	0.002604421323
170	0.002585803455
171	0.002567104665
172	0.002548506294
173	0.002534947333
174	0.002514896877
175	0.002498119627
176	0.002480580162
177	0.002455993079
178	0.00243734185
179	0.002423677437
180	0.002400030585
181	0.002381200149
182	0.002362407497
183	0.002345312859
184	0.002323433746
185	0.002305443613
186	0.002282435679
187	0.002267669314
188	0.00224604454
189	0.002232326485
190	0.002215638638
191	0.002198390371
192	0.00218138539
193	0.002171635697
194	0.002157484588
195	0.002143321147
196	0.002124981354
197	0.002102091834
198	0.002085464799
199	0.002072024159
200	0.002053215525
201	0.002041838001
202	0.002026592941
203	0.002015804996
204	0.00200328022
205	0.00198762729
206	0.001977696585
207	0.001963777595
208	0.001949190115
209	0.001933422357
210	0.001918786994
211	0.001904472055
212	0.001890489154
213	0.001876740953
214	0.001865533996
215	0.001853093624
216	0.00184325323
217	0.001833239826
218	0.00182058003
219	0.001806640255
220	0.001797807487
221	0.001786157384
222	0.001773079776
223	0.001762114085
224	0.001750312748
225	0.001740284663
226	0.001726576285
227	0.001713273353
228	0.001700023725
229	0.001686406351
230	0.001677253801
231	0.001667289194
232	0.001657900509
233	0.001646134698
234	0.001633634266
235	0.001615669834
236	0.001605473365
237	0.001600212797
238	0.001588730922
239	0.001582793315
240	0.00157179997
241	0.00156189074
242	0.001553200301
243	0.001544578333
244	0.001536665582
245	0.00152292364
246	0.001507714403
247	0.001498120096
248	0.001492197677
249	0.00148166461
250	0.001473152104
251	0.001461472415
252	0.001454776906
253	0.001448990018
254	0.001439139014
255	0.001431391794
256	0.001419542691
257	0.001407080777
258	0.001397561258
259	0.001392182719
260	0.001379466093
261	0.001374151497
262	0.001367972528
263	0.001360629981
264	0.001349837901
265	0.001342888979
266	0.001337889906
267	0.001331731625
268	0.001320914271
269	0.001310253199
270	0.001303706502
271	0.001297600055
272	0.001291192543
273	0.001280624373
274	0.001271868514
275	0.001260102212
276	0.001249266422
277	0.001241161986
278	0.001232851891
279	0.001229576425
280	0.00122443391
281	0.001215757829
282	0.001206527514
283	0.001199783743
284	0.001197565308
285	0.001191591156
286	0.001181799977
287	0.0011756863
288	0.001167833045
289	0.001160788943
290	0.001157781903
291	0.001149464358
292	0.001143248882
293	0.001138160535
294	0.001130059296
295	0.001121147228
296	0.001115144661
297	0.001106006515
298	0.001099969616
299	0.001093671564
300	0.001087520196
301	0.001079004895
302	0.00106970581
303	0.001061678153
304	0.00105503064
305	0.001045763955
306	0.001039497016
307	0.001030930231
308	0.001025864483
309	0.001016070454
310	0.001007469216
311	0.001003721098
312	0.0009973488524
313	0.0009889200607
314	0.0009819511851
315	0.000973842022
316	0.0009672233133
317	0.000961117952
318	0.0009537458441
319	0.0009491261207
320	0.0009400593021
321	0.0009312727626
322	0.0009253147001
323	0.000917665722
324	0.0009129969586
325	0.0009065521039
326	0.0009030429468
327	0.0008998111569
328	0.0008956397033
329	0.0008907930192
330	0.000886392133
331	0.0008794416731
332	0.0008731868461
333	0.0008653330922
334	0.0008591683266
335	0.0008549834454
336	0.0008492967899
337	0.0008426254282
338	0.0008390180504
339	0.0008322777847
340	0.0008304919154
341	0.0008261693299
342	0.0008184714601
343	0.000815884415
344	0.0008114886998
345	0.0008043951517
346	0.0008026391661
347	0.0007967204742
348	0.0007940764965
349	0.0007889093084
350	0.0007831450893
351	0.0007799202032
352	0.0007735757959
353	0.0007707161734
354	0.000763105725
355	0.0007611338527
356	0.0007552307486
357	0.00075185737
358	0.0007477865172
359	0.0007413948794
360	0.0007343600911
361	0.0007291426493
362	0.0007261381866
363	0.0007222349699
364	0.0007175751034
365	0.0007135270413
366	0.0007082780735
367	0.0007027802998
368	0.0006995856164
369	0.0006938352492
370	0.0006904654999
371	0.0006833124138
372	0.0006802535589
373	0.0006747055148
374	0.0006681254922
375	0.0006635319124
376	0.0006584957884
377	0.0006520716596
378	0.0006488947715
379	0.0006439017124
380	0.0006412199703
381	0.0006377387553
382	0.0006326251922
383	0.0006282547023
384	0.0006238012545
385	0.0006199545328
386	0.0006144530992
387	0.0006113294819
388	0.0006081421461
389	0.0006026395442
390	0.0006009059405
391	0.0006000881337
392	0.0005934846162
393	0.0005889128995
394	0.0005847860956
395	0.0005832049186
396	0.0005791081395
397	0.0005748490047
398	0.0005719677835
399	0.0005694665856
400	0.0005665465077
401	0.0005609865782
402	0.0005567488741
403	0.0005523766678
404	0.0005486521032
405	0.0005442456244
406	0.0005399259389
407	0.0005355834875
408	0.0005311789325
409	0.0005288312222
410	0.0005241847448
411	0.0005214284162
412	0.0005176187447
413	0.0005137477309
414	0.0005115958722
415	0.0005082231969
416	0.0005061178569
417	0.000504519139
418	0.0005015494924
419	0.0004969776802
420	0.0004928514946
421	0.0004911913135
422	0.0004885456677
423	0.0004879955741
424	0.0004862613537
425	0.0004831946471
426	0.0004796663862
427	0.0004781292832
428	0.000476620361
429	0.0004730573187
430	0.0004692616414
431	0.0004663676163
432	0.0004635722843
433	0.0004611793127
434	0.0004573513349
435	0.0004536082918
436	0.0004514735229
437	0.0004487778038
438	0.0004475880472
439	0.0004463900636
440	0.0004434278003
441	0.0004426404663
442	0.0004405302144
443	0.0004377343249
444	0.0004354633719
445	0.000433779712
446	0.0004310504864
447	0.0004295431064
448	0.0004262236116
449	0.000423539236
450	0.0004202565395
451	0.0004179768705
452	0.0004168242611
453	0.0004153318996
454	0.0004140533047
455	0.000411256589
456	0.0004091754638
457	0.0004078094653
458	0.0004066874987
459	0.0004060385412
460	0.0004030156718
461	0.0004005811777
462	0.0003975450208
463	0.0003947971838
464	0.0003918504461
465	0.000391334416
466	0.0003888111963
467	0.0003879139229
468	0.0003859406331
469	0.0003832305511
470	0.0003815659148
471	0.0003788901268
472	0.0003760691981
473	0.0003739387473
474	0.0003713010243
475	0.00036832943
476	0.0003655810377
477	0.0003630589805
478	0.0003608448535
479	0.0003583626446
480	0.0003579623584
481	0.0003570448886
482	0.0003548241092
483	0.0003525545761
484	0.0003506207957
485	0.0003484261751
486	0.0003465267692
487	0.0003450855288
488	0.0003431589448
489	0.0003412586981
490	0.0003384351783
491	0.0003362617216
492	0.0003338221232
493	0.0003318294876
494	0.0003291995805
495	0.0003277596234
496	0.0003258157634
497	0.0003235418905
498	0.0003214820694
499	0.0003191501656
500	0.0003176673413
501	0.0003155833286
502	0.000313750431
503	0.0003132914593
504	0.000311539231
505	0.0003095045033
506	0.0003068710526
507	0.0003063734069
508	0.0003041294041
509	0.0003025427727
510	0.0002999806609
511	0.0002996066051
512	0.0002972816587
513	0.0002953051706
514	0.0002934741096
515	0.0002916415563
516	0.0002908938929
517	0.0002893317593
518	0.0002877720705
519	0.000286227192
520	0.0002841392164
521	0.0002820193979
522	0.0002810265277
523	0.0002801928194
524	0.0002779339067
525	0.0002763868331
526	0.0002746550408
527	0.0002730959446
528	0.0002709127245
529	0.0002699864382
530	0.000268053765
531	0.0002675404503
532	0.0002663031206
533	0.0002649836687
534	0.0002631993478
535	0.0002612092726
536	0.0002603378195
537	0.0002598014575
538	0.0002582987762
539	0.0002564832507
540	0.0002544622339
541	0.0002527059296
542	0.000251320527
543	0.0002497218694
544	0.0002482483364
545	0.0002469858649
546	0.0002452449454
547	0.0002442416806
548	0.0002434680195
549	0.0002417529912
550	0.0002402630964
551	0.0002390002676
552	0.0002379247719
553	0.0002360755085
554	0.0002348823256
555	0.0002331581671
556	0.000231552986
557	0.0002297520617
558	0.0002280403296
559	0.0002269694626
560	0.0002254629311
561	0.0002244177368
562	0.0002231820871
563	0.0002224055604
564	0.0002205240917
565	0.0002200427292
566	0.000219319442
567	0.0002188834903
568	0.0002169387461
569	0.0002159191439
570	0.0002142953188
571	0.0002132180667
572	0.000211652419
573	0.0002099102339
574	0.0002089053162
575	0.0002079830104
576	0.0002067848025
577	0.0002060167501
578	0.0002045192444
579	0.0002031916806
580	0.000202141111
581	0.0002012183609
582	0.0002005370703
583	0.0001998119636
584	0.0001986031071
585	0.0001972242615
586	0.0001968441235
587	0.0001954323312
588	0.0001947845973
589	0.0001944270895
590	0.0001935155933
591	0.0001919959041
592	0.0001906695394
593	0.0001895921906
594	0.0001886256105
595	0.0001873141317
596	0.0001869241072
597	0.0001860689635
598	0.0001857755944
599	0.0001842907191
600	0.0001839694387
601	0.0001825014437
602	0.000181908992
603	0.0001812662391
604	0.0001802975295
605	0.0001794869913
606	0.0001791311216
607	0.0001780672773
608	0.0001775142492
609	0.0001762644513
610	0.0001755645531
611	0.000174302578
612	0.0001732025886
613	0.000172522577
614	0.0001719062664
615	0.0001713509394
616	0.0001708295888
617	0.0001700166953
618	0.0001687231925
619	0.0001680987862
620	0.0001666203025
621	0.000165666374
622	0.0001643411911
623	0.0001632335954
624	0.0001624858944
625	0.0001621793637
626	0.0001609037507
627	0.0001596327482
628	0.0001588316352
629	0.0001580618934
630	0.0001568772806
631	0.000155836382
632	0.0001547563139
633	0.0001538855292
634	0.0001530719818
635	0.0001523734036
636	0.0001518168828
637	0.0001505841536
638	0.000149921603
639	0.0001487345809
640	0.0001479263625
641	0.000146855099
642	0.0001463096247
643	0.000145715297
644	0.000144555673
645	0.0001439718166
646	0.0001427926772
647	0.0001414740097
648	0.000140539937
649	0.0001397074241
650	0.0001385269876
651	0.0001375558425
652	0.0001366444271
653	0.0001363147
654	0.0001354075063
655	0.0001352664169
656	0.0001345830423
657	0.0001340449894
658	0.0001330730895
659	0.0001324050336
660	0.0001315088933
661	0.0001306660546
662	0.0001301367298
663	0.0001291426615
664	0.0001280869444
665	0.0001269223627
666	0.0001262285194
667	0.0001253725919
668	0.0001245607992
669	0.0001244010237
670	0.0001235500785
671	0.0001228849577
672	0.0001226598452
673	0.0001222224641
674	0.0001211012844
675	0.0001205293856
676	0.0001194937299
677	0.0001189922628
678	0.0001188333796
679	0.0001183595841
680	0.0001180316038
681	0.0001171190142
682	0.000116576635
683	0.0001156054869
684	0.0001149960849
685	0.000114652943
686	0.0001137972632
687	0.0001129444901
688	0.0001121162807
689	0.0001112536886
690	0.0001105836494
691	0.0001097819808
692	0.000109212427
