iter	RMSE
0	0.0126299148
1	0.01244243851
2	0.01225674102
3	0.01209798776
4	0.01191104319
5	0.0117240917
6	0.01153356698
7	0.01135184428
8	0.01116672762
9	0.0110466101
10	0.01088543654
11	0.01075640183
12	0.01063701482
13	0.01050230863
14	0.01036490076
15	0.01024482493
16	0.01008737361
17	0.009950366223
18	0.009843850413
19	0.009711261258
20	0.009576214804
21	0.009444702149
22	0.009320709556
23	0.009200309124
24	0.00909657861
25	0.008979379985
26	0.008875002684
27	0.008758871166
28	0.008661005996
29	0.008557817675
30	0.008441082904
31	0.008360694255
32	0.008255150187
33	0.008183209642
34	0.008079518705
35	0.00798967998
36	0.007909415328
37	0.007829090412
38	0.007729095088
39	0.007642971378
40	0.007575192404
41	0.007496257114
42	0.007411137508
43	0.007329651353
44	0.007243006644
45	0.007181686242
46	0.007105075377
47	0.007035664414
48	0.006962696541
49	0.006889506605
50	0.006818818216
51	0.00675619225
52	0.006690099215
53	0.006629461837
54	0.00657760252
55	0.006522684627
56	0.006452941834
57	0.006397400909
58	0.00632682807
59	0.006263733972
60	0.00621193755
61	0.006157426861
62	0.006091471752
63	0.006031797471
64	0.00599422698
65	0.00593901521
66	0.005871772207
67	0.00581709053
68	0.005770319604
69	0.005730295924
70	0.00568057759
71	0.005634990149
72	0.005583714711
73	0.005550023927
74	0.005499332988
75	0.005441838271
76	0.005369578797
77	0.005326707533
78	0.005275242211
79	0.005222127279
80	0.005184436353
81	0.005139687701
82	0.00509688943
83	0.005064492333
84	0.005027550003
85	0.00498626099
86	0.004939563858
87	0.004889574474
88	0.004838321252
89	0.004802500508
90	0.004769137717
91	0.004733668972
92	0.004684206172
93	0.004648819838
94	0.004605172407
95	0.004560412467
96	0.004523224239
97	0.004486988404
98	0.004454752798
99	0.004423126354
100	0.004377848096
101	0.004344141571
102	0.004314866329
103	0.004278702835
104	0.004248560105
105	0.004216113449
106	0.004179349216
107	0.004159464825
108	0.00411732722
109	0.00408893128
110	0.004064510048
111	0.00404230907
112	0.00401262331
113	0.003985677313
114	0.003949701452
115	0.003918732411
116	0.003890561859
117	0.003867850109
118	0.003845368096
119	0.003816581778
120	0.003775886454
121	0.003750078029
122	0.003722981868
123	0.003706342111
124	0.003679362469
125	0.003661087771
126	0.003636901911
127	0.003618256642
128	0.003588433502
129	0.003558468144
130	0.003526660076
131	0.003510790189
132	0.003495175434
133	0.003466129297
134	0.003430324226
135	0.003407167702
136	0.00338483936
137	0.003365712975
138	0.003344287728
139	0.003322468098
140	0.003297358711
141	0.003279259456
142	0.003254478318
143	0.00323596566
144	0.003211146574
145	0.003191299425
146	0.003169116182
147	0.003147270396
148	0.003122963411
149	0.003099100298
150	0.003080110176
151	0.003064769441
152	0.003041889341
153	0.003019486974
154	0.00300300266
155	0.002970283868
156	0.002951571842
157	0.002929615776
158	0.002911065996
159	0.002895497713
160	0.002878751648
161	0.002861345936
162	0.002843564653
163	0.002830199725
164	0.002807761441
165	0.002787989848
166	0.002770244402
167	0.002747800492
168	0.00272867919
169	0.002714449965
170	0.002701836343
171	0.002685254464
172	0.002664068989
173	0.002651581223
174	0.002638494226
175	0.002621079535
176	0.002603715196
177	0.002577124549
178	0.002554875514
179	0.002537288491
180	0.002525816526
181	0.002504768124
182	0.00248659785
183	0.00247389859
184	0.002461789057
185	0.002451162925
186	0.002432012528
187	0.002413961577
188	0.002403501581
189	0.002383001232
190	0.00236823689
191	0.002356449723
192	0.002346986041
193	0.002337527386
194	0.002319314298
195	0.002302355409
196	0.002290573987
197	0.002278880982
198	0.002271214331
199	0.002252556402
200	0.002234987268
201	0.002216481837
202	0.002205026234
203	0.002194423118
204	0.002175371509
205	0.002157291129
206	0.002144259163
207	0.002129814498
208	0.002122780239
209	0.002110630845
210	0.002102407199
211	0.002089537289
212	0.002074813842
213	0.002061000466
214	0.002049925692
215	0.002041678697
216	0.00202611493
